Day,Ad name,Campaign name,Campaign ID,Platform,Age,Gender,Impression device,Amount Spent,Clicks,CPC-cost per link click,"CPM-cost per 1,000 impressions",Video average play time,Impressions,Reach,Frequency
11/4/2022,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,instagram,35-44,female,android_tablet,0.03,0,0,30,5,1,1,1
11/4/2022,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,facebook,45-54,female,desktop,4.63,5,1.16,29.68,2,156,144,1.08
11/4/2022,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,facebook,35-44,male,ipad,3.47,10,0.58,24.27,7,143,132,1.08
11/4/2022,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,instagram,55-64,male,ipad,1.60,0,0,64,2,25,25,1
11/4/2022,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,facebook,25-34,male,iphone,45.80,99,1.09,23.9,1,1916,1767,1.08
11/4/2022,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,instagram,55-64,male,iphone,17.65,12,1.96,57.49,0,307,294,1.04
11/4/2022,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,instagram,55-64,female,ipod,0.01,0,0,10,3,1,1,1
11/4/2022,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,facebook,45-54,unknown,other,0.06,0,0,20,7,3,3,1
11/4/2022,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,instagram,55-64,female,other,0.03,0,0,15,5,2,2,1
11/4/2022,,Imaging Females DFW 18-40 - FB,6261617867797,facebook,65+,female,android_smartphone,11.98,25,0.43,22.65,4,529,517,1.02
11/4/2022,,Imaging Females DFW 18-40 - FB,6261617867797,facebook,65+,unknown,desktop,0.00,0,0,0,3,10,2,5
11/4/2022,,Imaging Females DFW 18-40 - FB,6261617867797,facebook,65+,male,iphone,0.00,0,0,0,5,89,86,1.03
11/4/2022,Presents_Evergreen_Registrations_Lookalike_1%_National_Dual_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,45-54,female,android_smartphone,98.30,98,2.09,63.96,3,1537,1512,1.02
11/4/2022,Presents_Evergreen_Registrations_Retargeting_All_National_Dual_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,25-34,female,android_smartphone,28.13,14,2.34,76.23,2,369,360,1.03
11/4/2022,Presents_Evergreen_Registrations_Interests_All_National_Dual_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,18-24,male,android_tablet,1.57,1,1.57,54.14,6,29,29,1
11/4/2022,Presents_Evergreen_Registrations_Interests_All_National_Dual_Image_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,55-64,unknown,android_tablet,0.35,0,0,116.67,4,3,3,1
11/4/2022,Presents_Evergreen_Registrations_Lookalike_1%_National_Dual_Image_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,18-24,female,desktop,8.21,3,4.11,47.73,0,172,168,1.02
11/4/2022,Presents_Evergreen_Registrations_Retargeting_All_National_Dual_Image_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,25-34,female,ipad,6.71,7,1.68,45.03,6,149,149,1
11/4/2022,Presents_Evergreen_Registrations_Lookalike_1%_National_Dual_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,35-44,male,ipad,3.72,0,0,86.51,4,43,43,1
11/4/2022,Presents_Evergreen_Registrations_Retargeting_All_National_Dual_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,18-24,unknown,iphone,126.66,137,2.11,39.06,6,3243,3084,1.05
11/4/2022,Presents_Evergreen_Registrations_Interests_All_National_Dual_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,18-24,female,iphone,72.15,37,2.25,59.33,3,1216,1216,1
11/4/2022,Presents_Evergreen_Registrations_Interests_All_National_Dual_Image_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,65+,male,other,0.17,0,0,56.67,2,3,3,1
11/5/2022,,Art of Kindness_Registration,6278035004397,facebook,35-44,unknown,android_smartphone,2.09,3,0,10.35,1,202,172,1.17
11/5/2022,,Art of Kindness_Registration,6278035004397,instagram,55-64,female,android_smartphone,3.41,1,0,13.75,3,248,230,1.08
11/5/2022,,Art of Kindness_Registration,6278035004397,instagram,65+,male,android_tablet,,0,0,0,3,1,1,1
11/5/2022,,Art of Kindness_Registration,6278035004397,facebook,65+,female,desktop,0.31,0,,7.38,0,42,41,1.02
11/5/2022,,Art of Kindness_Registration,6278035004397,facebook,45-54,female,ipad,0.55,0,,10.78,1,51,43,1.19
11/5/2022,,Art of Kindness_Registration,6278035004397,instagram,45-54,unknown,ipad,0.67,1,,18.61,3,36,36,1
11/5/2022,,Art of Kindness_Registration,6278035004397,facebook,65+,male,iphone,12.10,32,1.73,12.22,1,990,906,1.09
11/5/2022,,Art of Kindness_Registration,6278035004397,instagram,55-64,male,iphone,29.16,24,1.46,16.81,3,1735,1571,1.1
11/5/2022,,Art of Kindness_Registration,6278035004397,facebook,65+,female,other,0.10,0,,100,6,1,1,1
11/5/2022,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,55-64,female,android_smartphone,41.10,21,2.06,22.04,9,1865,1863,1
11/5/2022,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,25-34,female,android_smartphone,0.48,0,,7.38,6,65,63,1.03
11/5/2022,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,35-44,female,android_tablet,0.03,0,,15,4,2,2,1
11/5/2022,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,25-34,female,android_tablet,0.07,0,,14,7,5,5,1
11/5/2022,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,45-54,male,desktop,0.14,0,,8.24,8,17,17,1
11/5/2022,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,65+,female,ipad,0.06,0,,6,10,10,9,1.11
11/5/2022,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,55-64,male,iphone,38.78,5,7.76,24.89,6,1558,1552,1
11/5/2022,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,35-44,female,iphone,0.20,0,,12.5,5,16,16,1
11/5/2022,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,65+,male,other,0.04,0,,40,6,1,1,1
11/5/2022,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,facebook,65+,unknown,android_smartphone,25.32,57,0.94,32.46,3,780,739,1.06
11/5/2022,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,instagram,25-34,female,android_smartphone,9.51,5,2.38,72.6,5,131,128,1.02
11/5/2022,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,facebook,25-34,male,android_tablet,0.40,0,,28.57,1,14,14,1
11/5/2022,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,instagram,35-44,female,android_tablet,0.03,0,,15,1,2,2,1
11/5/2022,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,facebook,55-64,male,desktop,3.84,7,1.28,33.98,,113,104,1.09
11/5/2022,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,facebook,55-64,female,ipad,2.95,7,1.48,26.11,,113,104,1.09
11/5/2022,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,instagram,45-54,female,ipad,1.57,1,1.57,49.06,5,32,31,1.03
11/5/2022,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,facebook,65+,female,iphone,42.74,98,1.07,27.08,7,1578,1466,1.08
11/5/2022,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,instagram,65+,male,iphone,27.39,21,1.71,54.24,,505,484,1.04
11/5/2022,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,instagram,45-54,unknown,ipod,0.04,0,,20,2,2,2,1
11/5/2022,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,facebook,35-44,male,other,0.13,1,,130,4,1,1,1
11/5/2022,,Imaging Females DFW 18-40 - FB,6261617867797,facebook,45-54,female,android_smartphone,29.97,51,0.59,19.16,11,1564,1509,1.04
11/5/2022,,Imaging Females DFW 18-40 - FB,6261617867797,instagram,35-44,female,android_smartphone,,0,,,8,2,2,1
11/5/2022,,Imaging Females DFW 18-40 - FB,6261617867797,facebook,35-44,female,android_tablet,,0,,,2,4,4,1
11/5/2022,,Imaging Females DFW 18-40 - FB,6261617867797,facebook,45-54,female,desktop,,0,,,9,15,5,3
11/5/2022,,Imaging Females DFW 18-40 - FB,6261617867797,facebook,25-34,female,iphone,0.85,1,0.85,0.68,14,1247,1237,1.01
11/5/2022,,Imaging Females DFW 18-40 - FB,6261617867797,instagram,65+,female,iphone,,0,,,1,4,4,1
11/5/2022,Presents_Evergreen_Registrations_Lookalike_1%_National_Dual_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,55-64,female,android_smartphone,79.91,112,1.33,60.63,14,1318,1214,1.09
11/5/2022,Presents_Evergreen_Registrations_Retargeting_All_National_Dual_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,65+,male,android_smartphone,15.91,10,2.27,73.32,5,217,214,1.01
11/5/2022,Presents_Evergreen_Registrations_Interests_All_National_Dual_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,35-44,female,android_tablet,1.31,5,0.44,45.17,16,29,29,1
11/5/2022,Presents_Evergreen_Registrations_Interests_All_National_Dual_Image_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,35-44,unknown,android_tablet,0.16,0,,53.33,4,3,3,1
11/5/2022,Presents_Evergreen_Registrations_Lookalike_1%_National_Dual_Image_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,65+,female,desktop,6.97,4,3.49,51.25,5,136,136,1
11/5/2022,Presents_Evergreen_Registrations_Lookalike_1%_National_Dual_Image_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,55-64,male,ipad,5.78,9,1.93,35.03,8,165,152,1.09
11/5/2022,Presents_Evergreen_Registrations_Lookalike_1%_National_Dual_Image_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,55-64,female,ipad,3.93,3,1.31,67.76,3,58,52,1.12
11/5/2022,Presents_Evergreen_Registrations_Lookalike_1%_National_Dual_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,55-64,male,iphone,141.02,180,1.76,36.68,11,3845,3646,1.05
11/5/2022,Presents_Evergreen_Registrations_Retargeting_All_National_Dual_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,65+,male,iphone,90.42,40,2.44,55.75,6,1622,1598,1.02
11/5/2022,Presents_Evergreen_Registrations_Interests_All_National_Dual_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,35-44,male,ipod,0.01,0,,10,,1,1,1
11/5/2022,Presents_Evergreen_Registrations_Interests_All_National_Dual_Image_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,45-54,male,other,0.25,0,,62.5,8,4,4,1
11/6/2022,,Art of Kindness_Registration,6278035004397,facebook,25-34,female,android_smartphone,5.09,10,1.7,15.1,,337,305,1.1
11/6/2022,,Art of Kindness_Registration,6278035004397,instagram,18-24,male,android_smartphone,2.23,3,1.11,15.38,1,145,138,1.05
11/6/2022,,Art of Kindness_Registration,6278035004397,facebook,65+,female,android_tablet,0.02,0,,5,,4,4,1
11/6/2022,,Art of Kindness_Registration,6278035004397,instagram,35-44,female,android_tablet,0.05,0,,25,,2,2,1
11/6/2022,,Art of Kindness_Registration,6278035004397,facebook,65+,male,desktop,0.50,1,0.5,6.49,7,77,71,1.08
11/6/2022,,Art of Kindness_Registration,6278035004397,facebook,25-34,female,ipad,1.28,7,0.64,14.38,5,89,77,1.16
11/6/2022,,Art of Kindness_Registration,6278035004397,instagram,45-54,unknown,ipad,0.51,0,0,22.17,6,23,23,1
11/6/2022,,Art of Kindness_Registration,6278035004397,facebook,35-44,male,iphone,27.87,58,1.47,15.24,5,1829,1630,1.12
11/6/2022,,Art of Kindness_Registration,6278035004397,instagram,35-44,male,iphone,16.09,15,1.61,16.22,3,992,917,1.08
11/6/2022,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,55-64,female,android_smartphone,48.81,18,2.71,20.59,7,2370,2361,1
11/6/2022,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,55-64,male,android_smartphone,0.16,0,0,20,4,8,8,1
11/6/2022,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,65+,unknown,android_tablet,0.01,0,0,5,13,2,2,1
11/6/2022,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,25-34,unknown,desktop,0.02,0,0,2.86,10,7,7,1
11/6/2022,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,35-44,female,ipad,0.03,0,0,7.5,11,4,4,1
11/6/2022,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,45-54,male,ipad,,0,0,,8,2,2,1
11/6/2022,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,facebook,25-34,female,iphone,36.52,13,2.81,23.9,12,1528,1524,1
11/6/2022,Awareness_Evergreen_Video Views_Lookalikes_National1%All_Dual50+,Awareness_Evergreen_Video Views,6277506227397,instagram,65+,female,iphone,0.18,1,0,12,8,15,15,1
11/6/2022,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,facebook,25-34,male,android_smartphone,24.96,48,1.13,32,,780,728,1.07
11/6/2022,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,instagram,55-64,male,android_smartphone,4.55,0,0,53.53,2,85,83,1.02
11/6/2022,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,facebook,65+,male,android_tablet,0.34,0,0,22.67,39,15,14,1.07
11/6/2022,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,instagram,25-34,male,android_tablet,0.02,0,0,20,1,1,1,1
11/6/2022,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,facebook,55-64,unknown,desktop,2.96,4,1.48,23.87,4,124,117,1.06
11/6/2022,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,facebook,45-54,female,ipad,2.90,6,2.9,22.48,4,129,122,1.06
11/6/2022,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,instagram,35-44,female,ipad,1.19,0,0,62.63,3,19,19,1
11/6/2022,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,facebook,55-64,female,iphone,46.89,92,1.2,26.45,5,1773,1610,1.1
11/6/2022,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,instagram,65+,female,iphone,22.47,15,1.61,58.98,,381,366,1.04
11/6/2022,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,instagram,25-34,female,ipod,0.03,0,0,30,7,1,1,1
11/6/2022,Frontier_Fall Series_Registrations_Lookalikes_1%All_Dual_SpringSeason_Sign Up,Frontier_Fall Series_Registrations,6273055765397,facebook,25-34,unknown,other,0.08,0,0,26.67,7,3,3,1
11/6/2022,,Imaging Females DFW 18-40 - FB,6261617867797,audience_network,45-54,female,android_smartphone,,0,0,,5,1,1,1
11/6/2022,,Imaging Females DFW 18-40 - FB,6261617867797,facebook,18-24,female,android_smartphone,31.49,58,0.55,25.44,3,1238,1182,1.05
11/6/2022,,Imaging Females DFW 18-40 - FB,6261617867797,facebook,55-64,male,android_tablet,,0,0,,3,3,3,1
11/6/2022,,Imaging Females DFW 18-40 - FB,6261617867797,facebook,18-24,male,desktop,,0,0,,2,10,5,2
11/6/2022,,Imaging Females DFW 18-40 - FB,6261617867797,audience_network,35-44,unknown,iphone,,0,0,,1,1,1,1
11/6/2022,,Imaging Females DFW 18-40 - FB,6261617867797,facebook,18-24,female,iphone,1.09,2,0.55,1.16,6,942,936,1.01
11/6/2022,,Imaging Females DFW 18-40 - FB,6261617867797,instagram,45-54,male,iphone,,0,0,,3,3,3,1
11/6/2022,Presents_Evergreen_Registrations_Lookalike_1%_National_Dual_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,65+,unknown,android_smartphone,88.55,103,1.67,64.12,1,1381,1308,1.06
11/6/2022,Presents_Evergreen_Registrations_Retargeting_All_National_Dual_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,55-64,female,android_smartphone,14.57,6,2.91,68.4,3,213,212,1
11/6/2022,Presents_Evergreen_Registrations_Interests_All_National_Dual_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,65+,male,android_tablet,1.25,4,0.42,69.44,1,18,18,1
11/6/2022,Presents_Evergreen_Registrations_Interests_All_National_Dual_Image_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,45-54,female,android_tablet,0.51,0,0,170,2,3,3,1
11/6/2022,Presents_Evergreen_Registrations_Lookalike_1%_National_Dual_Image_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,65+,male,desktop,4.88,1,0,32.32,11,151,148,1.02
11/6/2022,Presents_Evergreen_Registrations_Retargeting_All_National_Dual_Image_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,65+,female,ipad,6.98,10,1.75,32.77,9,213,198,1.08
11/6/2022,Presents_Evergreen_Registrations_Lookalike_1%_National_Dual_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,45-54,female,ipad,2.95,2,1.48,61.46,5,48,48,1
11/6/2022,Presents_Evergreen_Registrations_Retargeting_All_National_Dual_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,55-64,female,iphone,136.35,176,1.79,33.61,14,4057,3856,1.05
11/6/2022,Presents_Evergreen_Registrations_Interests_All_National_Dual_Video_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,instagram,55-64,male,iphone,62.61,39,1.96,49.97,6,1253,1240,1.01
11/6/2022,Presents_Evergreen_Registrations_Interests_All_National_Dual_Image_2023SEASON_Sign Up,Presents_Evergreen_Registrations,6271297892597,facebook,65+,unknown,other,0.06,0,0,30,6,2,2,1
11/7/2022,,Art of Kindness_Registration,6278035004397,facebook,55-64,male,android_smartphone,4.45,9,2.23,14.74,6,302,277,1.09
11/7/2022,,Art of Kindness_Registration,6278035004397,instagram,65+,male,android_smartphone,2.28,3,1.14,13.65,6,167,157,1.06
11/7/2022,,Art of Kindness_Registration,6278035004397,facebook,18-24,male,android_tablet,0.07,0,0,14,5,5,5,1
